site_ID,patient_ID,PC1,PC2,PC3,arch1_prob,arch2_prob,arch3_prob,arch4_prob
1,1,1.9309649925550898,2.390044876174124,-17.556981675981334,0.03878712016370497,0.03950038269408608,0.32122376939030123,0.6004887277519076
2,1,125.51389310056179,220.34734193778277,-103.52058460066704,0.5249674703284531,0.0,0.18096630968236538,0.2940678102530004
3,1,46.88404316070046,91.30224154076936,-62.357170374886365,0.23998646545105504,0.0,0.2725951888487743,0.48742011991392664
4,1,-14.297016260796116,-4.890576028282043,-17.453755235787238,0.018461158557716087,0.02112359365578736,0.3538590682609362,0.6065561795255602
5,1,56.481629528996635,120.50952951145591,-46.265549721298555,0.2848345248870619,0.05724281700828207,0.28377681722251896,0.37414584088213704
6,1,-14.82353251108164,-2.138167231321492,-17.77866196301384,0.023080189713400322,0.021119675223741165,0.35749906530153014,0.5983010697613284
7,1,-13.076481938074515,7.6616500704444075,-15.270713864173194,0.038799683083705704,0.03703657059911759,0.3634459561605162,0.5607177901566607
8,1,93.91262077739187,167.98610608680028,-87.38115043619946,0.4097454729727349,0.0,0.21714503789878847,0.3731112782627282
9,1,-14.059612609544928,14.431785604376872,-19.168334516000503,0.05242646031893235,0.02657723842365892,0.37016708365700113,0.5508292176004076
10,1,5.147549700486141,-10.139535734660313,-15.679843952081344,0.017890010706196835,0.04163027100669403,0.3028605281248241,0.6376191901622851
11,1,-1.5474755650126857,44.015066948882584,-19.20699990145154,0.1086105701093293,0.05475463071722585,0.3669811938530867,0.46965360532035805
12,1,76.24426200686837,126.38037497915242,-58.39331593295738,0.3127046775936648,0.036330284170245565,0.23556542239643788,0.4153996158396516
13,1,-4.60990591190339,6.396812840933779,-14.926768446089152,0.04056939581032755,0.045072494499067535,0.3419707561881314,0.5723873535024735
14,1,66.25756071423376,113.1046529527836,-47.156862232340494,0.2777025661969553,0.05862111617248739,0.2529207213974515,0.4107555962331059
15,1,132.9914987581504,206.1236563436941,-83.08358307107889,0.49218127749563734,0.047751369051658284,0.15956732117831082,0.30050003227439365
16,1,67.56585158446566,123.57344606343679,-51.23160630790734,0.2988270787533399,0.051738757124133554,0.2574025473744203,0.3920316167481064
17,1,-12.628127815975883,-4.7822218876399525,-13.749632667755662,0.01693556098296954,0.03550586942810226,0.35168775761970117,0.595870811969227
18,1,28.646557596830192,47.09422871495445,-29.79530298782052,0.13581448920849387,0.04689270301883448,0.29171318849041733,0.5255796192822544
19,1,5.7877020811970565,-10.446178650273389,-17.40728071451945,0.01886249129455313,0.03604421742637124,0.3002073091496373,0.6448859821294385
20,1,11.328924061840068,12.041151530654231,-17.13548020482163,0.059421983143177155,0.05495333823226739,0.3075319333277696,0.5780927452967858
21,1,-4.650920576924319,5.069463475052948,-8.99165028604402,0.03425760525046187,0.06481919756513436,0.34368447646606565,0.557238720718338
22,1,106.17249006976516,191.8992107263457,-100.50573059109355,0.46365318242563996,0.0,0.2031612121410199,0.33318892282781665
23,1,-4.770952602115883,5.894063280650155,-16.028258085136738,0.040391309422376336,0.04082344529501824,0.3413745002678979,0.5774107450147075
24,1,-25.980935108575462,0.07627419541009939,-17.178543312599686,0.020955992664340218,0.014494078063371617,0.3868034426820181,0.5777464865902701
25,1,-12.828130573449085,-4.169742707150107,-16.135726053008856,0.019500490781186746,0.027418985464259745,0.3515947087744047,0.6014858149801487
26,1,45.5907717386176,102.55324683174553,-39.332294110492306,0.24440772410982892,0.06111626045620734,0.2969795503318653,0.39749646510209846
27,1,-14.396963714929827,-8.36458401763511,-17.14331190111536,0.012324957768444448,0.020099359211007646,0.35106657499410565,0.6165091080264421
